text,level
"우리의 경제 활동을 들여다보면 가끔 이해하기 어려운 현상을 만날 때가 있다. 예컨대, 똑같이 백만 원을 벌었는데도 어떤 사람은 만족하고 어떤 사람은 만족하지 못한다. 또 한 번도 당첨된 적이 없는데도 복권을 사는 데 많은 돈을 쓰는 사람들이 있다. 왜 그럴까? 지금부터 ‘준거점’과 ‘손실 회피성’이라는 개념을 통해 이러한 현상의 원인을 이해해 보자. 먼저 다음 예를 살펴보자. A의 용돈은 만 원, B의 용돈은 천 원이다. 그런데 용돈에 변화가 생겨서 A의 용돈은 만 천 원이 되고, B의 용돈은 이천 원이 되었다. 이때 둘 중에 누가 더 만족할까? 객관적인 기준으로 본다면 A는 B보다 여전히 더 많은 용돈을 받으므로 A가 더 만족해야 한다. 그러나 용돈이 천 원 오른 것에 대해 A는 원래 용돈인 만 원을 기준으로, B는 천 원을 기준으로 그 가치를 느낄 것이므로 실제로는 B가 더 만족할 것이다. 이렇게 경제적인 이익이나 손실의 가치를 판단할 때 작동하는 내적인 기준을 경제 이론에서는 ‘준거점’이라고 한다. 사람들은 이러한 준거점에 의존하여 이익과 손실의 가치를 판단한다. 그런데 사람들은 똑같은 금액의 이익과 손실이 있을 때, 이익으로 인한 기쁨보다 손실로 인한 고통을 더 크게 느낀다. 즉, 백만 원이 생겼을 때 느끼는 기쁨보다 백만 원을 잃었을 때 느끼는 슬픔을 더 크게 느낀다는 것이다. 이러한 심리적 특성으로 인해 사람들은 경제 활동할 때 손실이 일어나는 것을 회피하려는 경향이 있다. 이것을 ‘손실 회피성’이라고 한다. 손실 회피성은 주식에 투자하는 사람들의 행동에서 쉽게 찾아볼 수 있다. 주식에 십만 원을 투자했는데 오만 원을 잃은 사람이 있다고 가정하자. 그가 그 시점에서 주식 투자를 그만두면 그는 확실히 오만 원의 손실을 본다. 그러나 주식 투자를 계속하면 이미 잃은 오만 원은 확실한 손실이 아닐 수 있다. 왜냐하면 주식 투자를 계속할 경우 잃은 돈을 다시 벌 수 있는 가능성이 있기 때문이다. 이러한 상황에서 사람들은 확실한 손실보다는 불확실한 손실을 선택하여 자신이 입을 손실을 회피하려고 한다. 주식 투자를 할 때 사람들이 돈을 잃어도 쉽게 그만두지 못하는 것은 손실 회피성 때문이다. 이때 준거점에 의해 손실의 가치를 크게 느낄수록 주식 투자를 그만두기는 더 어렵다. 돈을 적게 잃었다고 생각하는 사람보다, 돈을 많이 잃었다고 생각하는 사람이 손실에 대한 두려움이 크기 때문이다. 요컨대, 준거점은 이익이나 손실의 가치를 판단할 때 작동하는 내적인 기준이고, 손실 회피성은 경제 활동할 때 손실이 일어나는 것을 회피하려는 경향이다. 준거점과 손실 회피성은 따로 기능하는 것이 아니라 복합적으로 작용한다.
",1
"이 작품은 ‘조선 민족’과 ‘일제’의 갈등을 다루고 있다. ‘조선 민족’은 손소복을 비롯한 어린 학생들, 강기덕과 한위건 등의 청년들, 리승훈과 손병희 같은 민족 지도자들, 그리고 독립을 갈망하는 민중들로 이루어져 있다. 반면 ‘일제’는 손규철과 같은 친일 세력과 조선을 식민 통치하는 세력들로 이루어져 있다. ‘조선 민족’을 주동 인물로 본다면 ‘일제’는 반동 인물이라고 할 수 있다.",1
"지구는 오랫동안 사람들에게 놀이터 구실을 해 주었습니다. 그러나 우리의 신나는 놀이터였던 지구는 몸살을 앓다가 중병에 걸린 환자가 되어 버렸습니다. 왜냐하면 우리가 마음대로 자연을 훼손하며 짓이겨 놓았기 때문입니다. 우리는 어떻게든 우리 힘으로 이 지구를 살려야 합니다. 지구가 치유되어 병상에서 일어나게 하려면 우리가 어떤 정신을 지녀야 할지 함께 생각해 보아야 합니다.
우선 되살림 정신이 필요합니다. ‘되살림’이란 ‘되돌림’과 ‘지나치지 않음’을 말합니다. 세상에는 불필요하게 버려지거나 낭비되는 것이 아주 많습니다. 가진 것이 없어 고통받는 사람도 많습니다. 내게는 필요 없게 된 것이 다른 사람에게는 필요한 것일 수도 있다는 사실을 알아야 합니다.
둘째, 그물 짜기 정신이 필요합니다. ‘그물 짜기’란 씨줄과 날줄이 빼곡하게 엮인 것처럼 지구상에 있는 모든 존재가 서로 긴밀하게 연결된 것을 말합니다. 이 그물 짜기 정신을 살릴 때 우리 모두가 한데 어우러져 조화롭게 살아갈 수 있습니다.
셋째, 나눔 정신이 필요합니다. ‘나눔’이란 이웃과 사회를 위해 내가 가진 것을 내놓는 일을 말합니다. 내가 가진 것 중에서 작은 것 하나라도 내놓는 것, 우리의 생활 속에서 쉽게 할 수 있는 나눔의 방법을 실천하는 것만으로도 우리는 나눔의 삶을 살아갈 수 있습니다.",1
"우리나라 지도를 보면 국토의 절반 이상이 산지로 이루어져 있고, 산들은 산줄기로 묶여 있다. 산줄기는 사람들이 산을 연결하여 인식하는 선으로 서구적 관점과 전통적 관점에 따라 다르게 파악된다. 우리나라 산줄기 체계는 서구적 관점에서 파악되어 왔는데, 1980년대에 조선 후기 지리서『산경표(山經表)』가 발견되면서 우리나라 산줄기 체계를 이 책에서 설명하고 있는 것과 같은 전통적 관점으로 파악하자는 의견이 제기되었다. 현재 우리나라에서 사용되는 대부분의 지도는 산들의 인접성과 단층선과 습곡축을 아우르는 지질 구조를 기준으로 산줄기를 나타낸다. 이는 1900년대 초 일본의 한 지질학자가 서구적 관점으로 연구한 결과를 바탕으로 한 것이다. 서구적 관점에서는 산줄기를 ‘산맥’으로 부르고, 산의 인접성과 지질 구조를 강조하여 강이 사이에 있더라도 하나의 산맥으로 본다. 그래서 지도상에서는 굵은 선으로 표현된 산맥들이 가는 선으로 표현된 강줄기를 지나갈 수도 있다. 그리고 각각의 산맥은 하나의 선으로 표현되지만 다른 산맥과는 연결되지 않고 끊어져 표현되기도 한다. 이 관점에 따른 지도는 ‘등고선 지도’이며, 일제 강점기부터 지금까지 100년 이상 사용되고 있다. 반면 『산경표』의 지도는 산의 등줄기인 산등성이의 연속성을 기준으로 산줄기를 파악한다. 이 관점은 예로부터 전해 내려오는 전통적 관점으로 우리 조상들은 산과 강을 눈으로 확인한 뒤 산줄기 체계를 세웠다. 이 관점에서는 산줄기를 ‘대간’,  ‘정간’,  ‘정맥’ 등 으로 분류하여 부르며, 산줄기는 강을 가로지를 수 없다고 파악한다. 그래서 지도상에서 보면 산줄기는 강과 교차하는 부분 없이 하나로 연결되어 나타난다. 이 관점에서는 백두산에서 시작하여 지리산까지 이어지는 큰 산줄기를 ‘백두대간(白頭大幹)’이라고 하고 이것을 중심으로 나머지 작은 산줄기들이 연결되어 있다고 파악한다. 이를 바탕으로 그린 지도는 ‘산줄기 지도’이며『대동여지도』가 대표적이다. 현재 널리 보편화된 지도는 산들의 인접성과 지질 구조를 기준으로 하는 서구적 관점을 따른 것이다. 하지만 산등성이의 연속성을 기준으로 산줄기를 파악하는 우리 전통적 관점인 백두대간 체계도 고려되어야 한다. 두 관점은 서로 다른 기준을 잡고 있지만 나름의 가치를 가지고 있기 때문이다. 따라서 어느 한쪽의 관점을 따르기보다는 두 가지 관점을 함께 고려하여
우리의 산줄기 체계를 이해해 나가야 할 것이다.


",1
"콘서트홀에서 감미로운 노래와 웅장한 오케스트라 연주에 휩싸이는 경험은 정말 매력적이다. 하지만 모든 콘서트홀이 늘 최고의 소리를 들려주는 것은 아니다. 어떤 콘서트홀에서 공연을 관람하느냐에 따라서 공연의 만족도가 달라질 수 있다. 왜냐하면 오케스트라와 가수 외에도 콘서트홀의 다양한 요소들이 공연의 질에 영향을 미치기 때문이다. 공연의 질을 좌우하는 중요한 요소 중 하나는 음이 지속하는 잔향 시간이다. 잔향 시간은 음에너지가 최대인 상태에서 일백만분의 일만큼의 에너지로 감소하는 데 걸리는 시간을 말한다. 콘서트홀 종류마다 알맞은 잔향 시간이 다르다. 오케스트라 전용 콘서트홀은 청중들이 풍성하고 웅장한 감동을 느낄 수 있도록 잔향 시간을 1.6～2.2초로 길게 설계하고, 오페라 전용 콘서트홀은 이보다는 소리가 덜 울려야 청중들이 대 사를 잘 들을 수 있기 때문에 잔향 시간을 1.3～1.8초로 짧게 만든다. 예술의 전당에서, 주로 오케스트라가 공연하는 콘서트홀은 잔향 시간이 2.1초에 달하고, 오페라를 공연하는 콘서트홀은 잔향 시간이 1.3～1.5초이다. 그러면 콘서트홀의 잔향 시간을 조절하는 방법을 살펴보자. 잔향 시간을 조절하는 방법에는 콘서트홀의 크기를 고려하는 방법이 있다. 잔향 시간은 콘서트홀의 크기에 따라 달라지기 때문이다. 작은 콘서트홀에서는 무대에서 나가는 소리가 벽에 부딪히기까지의 시간이 짧다. 따라서 소리가 벽에 부딪히는 횟수가 많아지므로 소리 에너지가 빨리 줄어들어 잔향 시간이 짧아진다. 큰 콘서트홀은 작은 콘서트홀에 비해 무대에서 나가는 소리가 벽에 부딪히기까지의 시간이 길다. 따라서 소리가 벽에 부딪히는 횟수가 적으므로 소리 에너지가 천천히 줄어들어 잔향 시간이 길어진다. 콘서트홀의 재료를 고려하여 잔향 시간을 조절하는 방법도 있다. 콘서트홀의 벽면과 바닥, 객석 등에 쓰이는 재료가 잔향 시간에 영향을 미치기 때문이다. 밀도가 낮고 통기성이 좋은 합 성 섬유와 같은 푹신한 재료는 소리를 잘 흡수하므로 흡음재로 쓰인다. 반면 돌이나 두꺼운 합판은 소리를 거의 흡수하지 않고 튕겨 내기 때문에 반사재로 쓰인다. 흡음재와 반사재를 적절히 조합하면 원하는 잔향 시간을 만들 수 있다. 무대 바닥이나 벽은 반사재를 붙여 반사의 정도를 조절한다. 객석과 주변의 벽은 흡음재를 사용하여 소리를 잘 흡수할 수 있도록 한다. 또 다른 방법으로 음향 장치를 활용하기도 한다. 공연이 열릴 때 반사판을 더하면 잔향 시간을 조절할 수 있다. 피아노 독주처럼 작은 소리를 울리게 해야 할 때 피아노 뒤편 무대에 음향 반사판을 병풍처럼 세운다. 그리고 이런 방법으로 잔향 시간을 많이 늘리기 어려울 때는 최첨단 전기 음향 시스템을 활용하기도 한다. 곳곳에 숨겨진 마이크가 음을 받아 목적에 맞는 잔향 시간만큼 늘린 뒤 다시 스피커로 들려주는 것이다.",1
1930년대 세계적으로 금값이 오르면서 일본은 금 확보를 위해 금 생산을 장려했다. 한편 일본의 토지 수탈과 착취로 농토를 잃은 농민들 가운데 절박한 심정으로 금맥 찾기에 매달리는 사람들이 생겨났다. 가족이 해체되고 농촌은 점점 황폐해 졌다. 금을 캐 한몫 잡아 보겠다는 풍조가 퍼져 사회적으로도 큰 문제가 되었다.,1
"재희는 위 시가 산문과 비슷하다고 생각했다. ‘산문’이란 특별한 제약 없이 쓰인 말이나 글을 가리키는데, 소설․희 곡․수필․일기․편지 등이 산문에 속한다. 대부분의 산문은 구체적인 인물이 등장하여 발생하는 사건을 다루고 있다. 재희는 호칭, 말투, 대화, 종결형 어미, 이야기의 측면에서 이 시의 산문적 특징을 조사해 보기로 했다.",1
"최근 20여 년 동안 자유 무역의 바람이 전 세계로 퍼지면서 세계 시장에서 모든 물품의 자유로운 거래를 당연한 것으로 여기는 경향이 있다. 자유 무역의 이러한 논리에 따르면 식량도 자유 무역의 대상에서 예외가 될 수 없다. 이대로 놓아두어도 괜찮은 것일까? 현재 식량 문제의 주도권은 일부 거대 곡물 회사들이 쥐고 있다. 이들 거대 곡물 회사들은 높은 이익을 얻기 위해 주도권을 행사하고 있지만, 바로 여기에 문제가 있다. 지구는 약 130억 명이 먹을 수 있는 식량을 생산할 능력이 있다. 현재 지구의 인구는 70억 명에 불과하다. 공급 능력 대비 수요를 고려하면 굶주림에 시달리는 사람이 없어야 하고 식량 가격은 지금보다 훨씬 낮아야 한다. 그러나 현실은 그렇지 않다. 이들이 세계 곡물 거래량의 80%를 넘는 곡물을 거래하고 있으며, 최대치의 이윤을 얻기 위해 곡물 생산량을 임의로 결정하기 때문이다. 2008년 세계 곡물 파동 당시 식량 가격이 마구 치솟아 수많은 빈민이 굶주림으로 허덕였을 때 오히려 이 회사들의 이익은 40% 이상 높아졌다. 식량은 인간 생존의 필수적인 품목이다. 자유 무역의 논리에도 불구하고 식량을 자유 무역의 상품으로 던져둘 수 없는 이유가 여기에 있다. 실제로 선진국에서도 식량 문제에 대해서는 이중적인 태도를 보인다. 저개발 국가에는 자유 무역에 동참할 것을, 그래서 그 국가의 정부가 시장에 개입하지 못하도록 요구하면서도 자국의 경제를 운용할 때는 굶주림에 시달리는 불행한 국민이 없도록 최소 생존권을 보장하는 정책을 적용하고 있다. 기업의 이윤 극대화보다 더 중요한 것이 인간의 최소 생존권임을 인정하고 있다. 오늘날 지구 한쪽에서는 살을 많이 빼면 25만 달러를 상금으로 주고, 다른 한쪽에서는 하루 1달러가 없어 굶주림에 시달리고 있다. 식량 문제를 자유 무역의 논리로만 다루면 이러한 현상은 더욱더 심해질 것이다. 그러므로 인간 생존의 기본 요건인 식량 문제를 자유 무역의 대상으로 다루어서는 안 된다.",1
"21세기는 바다의 시대라고 한다. 이는 바다가 무한한 잠재적 가치를 지니고 있기 때문이다. 바다는 지구 표면적의 71퍼센트를 차지하며 바닷물은 지구상에 있는 물의
98퍼센트에 이른다. 우리는 바다에 대해 얼마나 알고 있을까? 그리고 바다는 우리에게 어떤 혜택을 주고 있을까? 바다는 지구 전체의 기후에 큰 영향을 미친다. 바다는 우리가 배출하는 이산화탄소를 흡수하고, 지구를 감싸고 있는 대기와의 상호 작용을 통해 지구 전체의 기후를 일정하게 유지하게 한다. 그리고 바다는 다양한 바다 생물에게 서식지를 제공해 주고 있다. 바다에는 육지보다 훨씬 다양한 생물이 살고 있으며 그 수도 엄청나다. 이러한 바다의 막대한 생물 자원은 인류에게는 없어서는 안 될 중요한 자산이다. 예를 들어 최근에 가장 각광을 받고 있는 것이 크릴새우인데, 전 세계 식량 자원이 대부분 1억 톤에 그치고 있는 것에 비해, 이 크릴새우는 10～50억 톤이나 된다. 또한 다량의 필수 영양소 및 질병 예방 성분을 함유하고 있어 인류의 미래 식량 자원으로 꼽히고 있다. 지금까지 바다가 우리에게 주는 혜택에 대해 알아보았다. 바다는 지구 전체의 기후를 일정하게 유지하고, 다양한 바다 생물에게 서식처를 제공하며, 이러한 바다 생물은 인류에게 없어서는 안 될 중요한 생물 자원이 된다.",1
"신문이 진실을 보도해야 한다는 것은 새삼스러운 설명이 필요 없는 당연한 이야기이다. 정확한 보도를 하기 위해 서는 문제를 전체적으로 보아야 하고, 역사적으로 새로운 가치의 편에서 봐야 하며, 무엇이 근거이고, 무엇이 조건 인가를 명확히 해야 한다고 했다. 그런데 이러한 준칙을 강조하는 것은 기자들의 기사 작성 기술이 미숙하기 때문이 아니라, 이해관계에 따라 특정 보도의 내용이 달라지기 때문이다. 자신들에게 유리하도록 기사가 보도되게 하려는 외부 세력이 있으므로 진실 보도는 일반적으로 수난의 길을 걷게 마련이다. 양심적이고자 하는 언론인이 때로 형극의 길과 고독의 길을 걸어야 하는 이유가 여기에 있다. 신문은 스스로 자신들의 임무가 ‘사실 보도’라고 말한다. 그 임무를 다하기 위해 신문은 자신들의 이해관계에 따라 진실을 왜곡하려는 권력과 이익 집단, 그 구속과 억압의 논리로부터 자유로워야 한다.",1
"사실을 정확하게 보도하려면 기사를 객관적으로 써야 한다는 말이 있다. 조금도 주관을 섞지 않고 있는 그대로 기사를 써야만 정확한 보도가 된다는 것이다. 그러나 ‘객관적’이라는 표현은  주의해서  이해할  필요가  있다. 왜냐하면, 정확하고 올바른 보도일수록 객관적이기보다 오히려 훌륭한 의미에서 주관적이기 때문이다. 사태를 정확하게 알리는 보도일수록 주관적이 되어야 한다는 이론은, 좀 더 깊이 생각해 보면 조금도 모순이 아니라는 것을 깨닫게 된다.",1
"신문이 진실을 보도해야 한다는 것은 새삼스러운 설명 이 필요 없는 당연한 이야기다. 정확한 보도를 하기 위해서는 문제를 전체적으로 보아야 하고, 역사적으로 새로운 가치의 편에서 봐야 하며, 무엇이 근거이고, 무엇이 조건인가를 명확히 해야 한다고 했다. 그런데 이러한 준칙을 강조하는 것은 기자들의 기사 작성 기술이 미숙하기 때문이 아니라, 이해관계에 따라 특정 보도의 내용이 달라지기 때문이다. 자신들에게 ㉣ 유리하도록 기사가 보도되게 하려는 외부 세력이 있으므로 진실 보도는 일반적으로 수난의 길을 걷게 마련이다. 양심적이고자 하는 언론인이 때로 형극의 길과 고독의 길을 걸어야 하는 이유가 여기에 있다.",1
"2010년 11월, 한국, 벨기에, 체코, 프랑스 등 11개국이 공동으로 신청한 매사냥이 유네스코 인류 무형 유산에 등재되었다. 이는 동서양을 아우른 공동 등재라는 점에서 의미가 깊다. 그렇지만 매사냥에 대해 아는 현대인은 그리 많지 않은 듯하다. 현재까지도 명맥을 이어가고 있는 우리의 전통 문화유산인 매사냥에 대해 알아보자. 매사냥은 매를 이용해 꿩, 토끼 같은 야생 동물을 잡는 사냥법이다. 일반적으로 사냥할 때 동물은 주인의 사냥을 돕는 보조적인 역할만 하지만, 매사냥에서 매는 주인을 대신해 짐승을 잡는 사냥꾼 역할을 한다. 매사냥의 주인공은 사람이 아니라 매인 것이다. 그런데 아무 매나 매사냥의 주인공이 될 수는 없다. 매사 냥에 쓰이는 매는 새끼 때부터 사람 손에서 길든 것이어야 한다. 매가 사냥을 할 만큼 훈련이 되면 본격적인 매사냥이 시작되는데, 매사냥할 때 우선 매사냥꾼은 사방이 잘 보이는 산의 높은 곳으로 매를 들고 올라간다. 준비하고 있던 몰이꾼들이 꿩을 몰면, 매사냥꾼은 날아가는 꿩을 향해 매를 떠나보내며 “매 나간다.”라고 소리를 지른다. 그러면 몰이꾼들은 매에 따라 놓은 방울의 소리를 따라 신속히 가서 매를 찾는다. ㉢그렇다면 이러한 매사냥은 언제, 어디에서 시작되었을까? 기록에 따르면 매사냥은 4,000여 년 전 고대 중앙아시아와 서아시아에서 시작되어 세계로 퍼져나갔다. 메소포타미아 유적지에 서는 매사냥꾼을 새긴 유물이 발견되었고, 마르코 폴로의 동방견문록에는  쿠빌라이  황제가  사냥터로 떠날 때  다양한 매 500마리를 동원한 기록이 남아 있다. 우리나라는 어떠했을까? 우리나라의 경우 매사냥이 어디서 전해져 언제부터 시작되었는지에 대한 정확한 기록은 남아 있지 않지만, 고구려 고분 벽화에 남아 있는 매사냥 그림을 통해 이미 삼국 시대부터 매사냥이 이루어졌음을 알 수 있다. 삼국사기에는 신라  진평왕이  매사냥에 푹 빠져  신하들이 걱정했다는 기록도 있다. 매사냥은 주로 왕과 귀족들 사이에서 성행했다. 고려 충렬왕은 매사냥을 담당하는 등반이라는 관청을 두었고 위해 몽골에서 기술자를 데려오기도 했다. 지금까지 매사냥의 방법과 역사에 대해 살펴보았다. 매사냥은 많은 정성과 시간을 들여 매를 길들인 후 행해지는 사냥법이다. 이러한 매사냥은 오랫동안 이어져 내려온 우리의 소중한 전통 문화유산이지만, 지금은 소수의 사람만이 매사냥을 전승해 가고 있다.",1
"최근 ‘힙합’이라는 음악 장르가 관심을 끌고 있다. 방송 프로그램에 힙합 가수들이 출연해 다양한 끼와 랩 실력으로 주목을 받고 있고, 힙합 가수를 꿈꾸는 청소년들도 늘어나고 있다. 이렇게 힙합 음악이 대중화된 상황에서 힙합 가수들에게는 어떠한 창작 태도가 필요할까? 힙합 음악의 중요한 창작 수단으로 인식되어 온 ‘샘플링’을 중심으로 이를 알아보고자 한다.
1960년대 미국에서 힙합이 ‘거리 음악’으로 막 시작되고 성장해 가던 시기의 샘플링은 단순히 원곡의 일부나 혹은 전체를 빌려 쓰는 것이었다. 당시에는 완전히 새로운 음악 창작 방법이었으며, 저작권에 대한 인식이 확고하지 않았던 때라 샘플링에 큰 제약도 없었다. 샘플링에 대한 이런 인식은 1990년대 초반까지 이어지며 확대되었다.
하지만 힙합 음악이 대중적으로 관심을 끌면서 샘플링에 대한 인식도 점차 발전적으로 변화하였다. 특히 1992년 미국에서 샘플링과 관련하여 제기된 저작권 소송이 변화의 중요한 계기가 되었다. 이후 힙합 음악에서 샘플링은 원곡에 대한 충분한 이해와 원작자에 대한 존경심을 바탕으로 그의 허락을 받아 자신만의 방식으로 재해석하는 예술 기법으로 인식되고 있다. 이런 변화 속에서 우리나라에서도 1990년대에 힙합 음악이 본격적으로 발표되기 시작했고, 지금까지 많은 양적, 질적 성장을 이루어 내고 있다. 그런데 우리나라의 일부 힙합 가수들은 여전히 샘플링을 쉽고 간단한 ‘복사하고 붙여 넣기’ 방법 정도로 이해하고 있다. 이러한 베끼기 수준의 샘플링은 표절 문제를 피하기 어렵다. 원곡에 새로운 의미를 부여하거나 원곡의 가치를 더 높이려는 태도를 보이지 않는다면, 힙합 음악의 대중화 열풍을 가져왔던 샘플링이 오히려 힙합 발전의 발목을 잡을 수도 있다. 현재 우리나라에서 힙합 음악은 ‘거리 음악’의 단계를 벗어났다. 대중 매체 속 음악 프로그램의 음원 차트를 보면, 이제 힙합은 대중음악의 중요한 갈래 중 하나로 인정받고 있다. 이런 상황에서 힙합 가수들은 샘플링이 원곡에 대한 더 진지한 이해와 존경을 바탕으로 한 재창조라는 점을 더욱 분명하게 인식해야 할 것이다. 그리고 샘플링을 넘어서는 새로운 창작 방법을 찾기 위한 노력도 해야 할 것이다.
",1
"최근 몇 년 사이 각종 방송 드라마나 오락 프로그램에서 출연자가 특정 회사의 상표가 드러나는 옷을 입거나 자동차를 타는 장면을 흔히 볼 수 있게 되었다. 이렇게 상업적 의도를 감춘 채 프로그램 내에 배치된 제품이나 기업의 상징물 등을 소비자가 인식하도록 만드는  광고를  ‘간접 광고’라고 한다. 우리나라는 2010년 1월부터 간접 광고를 허용했다. 허용 초기에는 간접 광고의 정도가 미미했지만 해가 갈수록 그 정도가 심해져 내용 전개와 무관한 간접 광고가 시청자들의 몰입을 방해하는 수준에 이르렀다. 이러한 상황에 있는 간접 광고의 문제를 살펴보고 적절한 해결책을 모색할 필요가 있다. 간접 광고는 어떤 문제를 안고 있을까? 간접 광고는 앞에서 언급한 몰입 방해 외에도, 특정 기업이나 상품 등에 대한 무의식적인 각인 효과를 시청자에게 심어준다는 문제가 있다. 이렇게 되면 시청자들이 비판적 판단을 하지 못하고 간접 광고가 다루는 대상을 무조건적으로 신뢰하는 일이 벌어지게 된다. 또한 간접 광고로 인해 드라마나 오락 프로그램의 완성도가 떨어진다. 간접 광고의 대가로 광고주들은 방송 프로그램의 제작비를 지원하는데, 간접 광고가 허용된 이후 광고주들의 요구가 강해지고 있다. 그 결과 프로그램의 완성도가 떨어지는 경우가 빈번해지고 있다. 광고주들은 간접 광고를 더 길게 더 자주 넣도록 요구하기 때문이다. 완성도가 떨어지는 프로그램을 보아야 하는 시청자들로서는 큰 피해가 아닐 수 없다.
한편 간접 광고는 시청자의 선택권을 빼앗는다는 점에서도 문제가 있다. 프로그램 앞뒤에 하는 광고는 시청자가 볼 것인가 말 것인가를 선택할 수 있지만, 간접 광고는 프로그램 내에 포함되어 있어 그렇게 할 수 없다. 이는 시청자를 더욱 수동적인 존재로 만든다. 그러므로 과도한 간접 광고가 가지고 있는 이러한 문제를 해결하기 위한 노력이 필요하다. 우선 법이나 규정을 명확히 해야 한다. 그물코가 느슨하면 물고기가 그물망을 쉽게 빠져나가서 물고기를 잡을 수 없다. 이와 마찬가지로 방송법 시행령의 규정이 ‘제작상 불가피한’, ‘자연스러운 노출’처럼 모호하면 광고 주들과 방송사가 법망을 쉽게 피할 수 있게 되어 간접 광고가 과도해지는 것을 막을 수 없다. 실제로 광고주들이나 방송사가 법이나 규정의 모호한 표현을 악용하는 사례도 매년 늘고 있다. 그러므로 법이나 규정을 명확히 하여 과도한 간접 광고를 막아야 한다. 더 나아가 법이나 규정을 위반했을 때 가하는 법적 제재도 광고주들이나 방송사가 부담을 느낄 정도로 강화해야 한다. 또한 시청자들은 지나친 간접 광고가 프로그램을 즐겁게 시청할 자신들의 권리를 침해한다는 사실을 인식하고 지나친 간접 광고에 대해 비판의 목소리를 높여야 한다. 시청자들의 목소리는 과도한 간접 광고를 막을 수 있는 또 다른 중요한 축이다.",1
최근 한류 열풍에 힘입어 우리나라 방송 프로그램 안에 등장하는 제품들이 외국에서 큰 인기를 얻고 있다. 이는 기업의 매출 증가에 도움을 주고 있으며 국가 경제 발전에도 긍정적인 기여를 하고 있다. 그러므로 간접 광고를 더욱 확대할 수 있도록 간접 광고에 대한 규제를 완화해야 한다.,1
"말로 의사소통하기 이전부터 인간은 줄곧 몸짓과 자세, 표정 등과 같은 신체 언어를 통해 서로의 생각을 교환해 왔다. 말과 신체 언어가 서로 다른 메시지를 전달할 때 일반적으로 사람들은 말보다는 신체 언어를 더 많이 신뢰한다. 가령 상대방이 말로는 ‘괜찮다’고 하면서도 표정이 어둡거나 손을 부르르 떨고 있으면 우리는 ‘괜찮다’는 그 말을 믿지 않는다.
신체 언어는 의사소통 과정에서 중요한 역할을 하는데 그중에 서도 손짓은 좀 더 특별한 의미를 지닌다. 손짓이란 ‘손을 놀려 어떤 사물을 가리키거나 자기의 생각을 남에게 전하는 일’이다. 손은 다른 신체 부위에 비해 움직임이 자유롭고 모양을 만들기가 쉬워서 다양한 감정과 생각을 담아 손짓으로 표현할 수 있다. 박수는 칭찬과 격려를, 기도하는 두 손은 염원의 메시지를 전한다. 사랑한다는 말 대신 손을 지그시 잡는다거나, 힘내라는 말보다 등을 토닥이며 위로를 전하는 손짓이야말로 말보다 더 강력한 힘을 가진다.
한편으로 손짓은 다른 신체 부위와 결합하여 다양한 의미를 생산함으로써 언어를 대신하거나 그 의미를 보조하는 데에도 큰 역할을 한다. 손짓은 팔, 얼굴, 귀, 코, 눈, 머리 등과 결합해 무려 3천여 가지의 다양한 움직임을 만들어 낸다. 여기에 인간의 사고와 심리 상태 등의 메시지가 담김으로써 의사소통 방식이 훨씬 풍부해지고 다양해진다. 꼭 다문 입술에 집게손가락을 대는 행동으로 ‘조용히 하세요’라는 의미를 표현하거나 머리 위에 하트를 그리는 행동을 통해 상대방에게 사랑의 감정을 더욱 강하게 전달하는 것 등이 그러한 예이다.
근본적으로 손짓은 문화적 토양을 바탕으로 생성된다. 따라서 손짓은 각자의 행동 양식과 관습에 따른 문화를 반영하며, 그것이 다른 지역에서는 그곳의 관습과 문화에 따라 전혀 다른 의미로 받아들여지기도 한다. 그렇기 때문에 서로 다른 문화권의 사람들이 각자의 문화에 근거하여 손짓을 사용할 경우, 그것이 다른 의미로 해석됨으로써 오해와 갈등이 생겨나기도 한다. 예를 들면 엄지를 치켜세우는 손짓은 흔히 ‘최고다’ 혹은 ‘좋다’, ‘잘했다’의 의미이지만 서아시아 지역에서는 상대방을 모욕하는 의미가 있으므로 각별히 주의해야 한다. 손짓을 문화적 맥락 속에서 이해하고 해석하려는 노력이 필요한 이유는 바로 이 때문이다.",1
